Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.0067804093137977,-0.000362889529840682,0.187789146299373,0,0,0,7.69398313415871,0.0503642585173155,-8.08427055922509E-06,0.000564985593135876,0.0369869156505769,2.84318204838962E-05,0.0286847454706615,0,0,0,0,0,0,package://cba/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://cba/meshes/base_link.STL,,JSJQ-03-00_具身上身总装-1/JSJQ-03-03_音响安装壳-1;JSJQ-03-00_具身上身总装-1/3588-LubanCat 4_主板-1;JSJQ-03-00_具身上身总装-1/EDS-205A_交换机-1;JSJQ-03-00_具身上身总装-1/ruanhe-zuban_声卡-1;JSJQ-03-00_具身上身总装-1/MUT1248-5_开关电源模块-1;JSJQ-03-00_具身上身总装-1/MUT1248-5_开关电源模块-2;JSJQ-03-00_具身上身总装-1/D435i_胸前相机-1;JSJQ-03-00_具身上身总装-1/ruanhe-xianxing-4mic-20220216-1;JSJQ-03-00_具身上身总装-1/摄像头-1;JSJQ-03-00_具身上身总装-1/I2S_音响-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L1_Sub_Assembly_Left v15-1;JSJQ-03-00_具身上身总装-1/上身外壳-1;JSJQ-01-00_三折叠总装-1/JSJQ-01-06_第三折叠板2-1;JSJQ-01-00_三折叠总装-1/JSJQ-01-05_第三折叠板1-1;JSJQ-01-00_三折叠总装-1/JSJQ-01-07_上身固定连接板-1;JSJQ-01-00_三折叠总装-1/JSJQ-01-09_轴承盖板2-1;JSJQ-01-00_三折叠总装-1/6816_薄壁轴承（80x100x10）-1;JSJQ-01-00_三折叠总装-1/JSJQ-01-10_上身固定加强板-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-01-00_胸腔框架-装配体-1/JSJQ-03-01-04_胸腔框架-顶板-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-01-00_胸腔框架-装配体-1/JSJQ-03-01-03_胸腔框架-右侧板-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-01-00_胸腔框架-装配体-1/JSJQ-03-01-02_胸腔框架-左侧板-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-01-00_胸腔框架-装配体-1/JSJQ-03-01-06_胸腔框架-加强筋改-2;JSJQ-03-00_具身上身总装-1/JSJQ-03-01-00_胸腔框架-装配体-1/JSJQ-03-01-06_胸腔框架-加强筋改-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-01-00_胸腔框架-装配体-1/JSJQ-03-01-08_机械臂固定板-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-01-00_胸腔框架-装配体-1/JSJQ-03-01-07_机械臂安装板改-2;JSJQ-03-00_具身上身总装-1/JSJQ-03-01-00_胸腔框架-装配体-1/JSJQ-03-01-07_机械臂安装板改-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-01-00_胸腔框架-装配体-1/JSJQ-03-01-01_胸腔框架-底板-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-02-00_人形机器人头部安装-1/MG4010E-i10B-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-02-00_人形机器人头部安装-1/JSJQ-03-02-01_摇头固定板-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-02-00_人形机器人头部安装-1/MG4010E-i10B-2;JSJQ-03-00_具身上身总装-1/JSJQ-03-02-00_人形机器人头部安装-1/JSJQ-03-02-02_摆头安装板-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-02-00_人形机器人头部安装-1/MG4010E-i10B-3;JSJQ-03-00_具身上身总装-1/JSJQ-03-02-00_人形机器人头部安装-1/JSJQ-03-02-03_相机安装板-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-02-00_人形机器人头部安装-1/JSJQ-03-02-04_相机固定件-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-02-00_人形机器人头部安装-1/Femto Mega 3D_头部相机-1;JSJQ-03-00_具身上身总装-1/JSJQ-03-02-00_人形机器人头部安装-1/头外壳-1;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/600-13737-0000-A01_ASM-1;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/FOOT_CONCCORD_ASM-1;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/245-13701-0000-000_ASM-1;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/330-0266-000_M2_WIFI_MODULE_ASM-1;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/FANSINK_CONCORD_ASM-1;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/PCIE_COVER_CONCORD_ASM-1;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/SCREW_M2_5_25_3-1;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/SCREW_M2_5_25_3-2;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/SCREW_M2_5_25_3-3;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/SCREW_M2_5_25_3-4;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/LOGO_SILK_ROHS_D050_CHINA_2-1;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/LOGO_SILK_ROHS_D050_CHINA_3-1;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/LOGO_SILK_ROHS_D050_CHINA_4-1;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/280-0161-000_1-1;JSJQ-03-00_具身上身总装-1/00_top_lvl_p3737_01142022-2/280-0161-000_1_2-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/DM-J8009P v6-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/J1_A v3-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/J1_B v3-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/cbe4-10 v3-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/cbe4-10 v3-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/cbe4-10 v3-3;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/cbe4-10 v3-4;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/cbe4-10 v3-5;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/cbe4-8 v3-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/cbe4-8 v3-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/cbe4-8 v3-3;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/cbm6-12 v3-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/cbm6-12 v3-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/cbm6-12 v3-3;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_right v5-1/L1_Sub_Assembly v19-1/cbm6-12 v3-4,body,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
b-a-l1,-0.00241369106128431,-6.24211777837669E-05,0.0641535873067028,0,0,0,0.463748308404997,0.000509058653397972,3.63700041785635E-06,4.21167997294083E-06,0.000355201917574146,1.19764927369094E-07,0.000365033443196716,0,0,0,0,0,0,package://cba/meshes/b-a-l1.STL,1,1,1,1,0,0,0,0,0,0,package://cba/meshes/b-a-l1.STL,,JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/DM-J8009P v6_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/J1_E v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/J1_D v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/J1_C v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe4-10 v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe4-10 v3_1-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe4-10 v3_1-3;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe4-10 v3_1-4;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe4-10 v3_1-5;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe4-8 v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe4-8 v3_1-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe4-8 v3_1-3;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe4-8 v3_1-4;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe4-8 v3_1-5;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe5-10 v4_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe5-10 v4_1-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe5-10 v4_1-3;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe5-10 v4_1-4;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe5-10 v4_1-5;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/cbe5-10 v4_1-6;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L2_Sub_Assembly v12_1_2-1/J1-J2_Cover v3_1-1,leftarm-1,leftarm1,leftarm1,revolute,-0.00250000000000272,-0.148799999999997,0.256,1.5707963267949,0.0235521480564694,0,base_link,0,0,-1,100,10,-3.14,3.14,,,0.3,0.5,3.14,-3.14,0,0
b-a-l2,7.02013236375532E-07,-0.0324165249380941,0.0220420352577879,0,0,0,0.0824730831987942,4.36315754139634E-05,4.82310961538218E-10,3.49581062775402E-10,4.03395143032521E-05,-2.53766257899624E-06,6.54465459343669E-05,0,0,0,0,0,0,package://cba/meshes/b-a-l2.STL,1,1,1,1,0,0,0,0,0,0,package://cba/meshes/b-a-l2.STL,,JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/J2_A v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/J2_B v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/J2_C v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe4-10 v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe4-10 v3_1-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe5-10 v4_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe5-10 v4_1-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe5-10 v4_1-3;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe5-10 v4_1-4;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe5-10 v4_1-5;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe5-10 v4_1-6;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe4-6 v6_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe4-6 v6_1-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe4-6 v6_1-3;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe4-6 v6_1-4;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe4-6 v6_1-5;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe4-6 v6_1-6;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe4-6 v6_1-7;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe4-6 v6_1-8;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe3-15 v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe3-15 v3_1-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe3-15 v3_1-3;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe3-15 v3_1-4;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe3-15 v3_1-5;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/cbe3-15 v3_1-6;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L3_Sub_Assembly v9_1_2-1/J2-J3_Cover v2_1-1,leftarm-2,leftarm2,leftarm2,revolute,-0.000299916798295441,0,0.0697,0.0235521480564674,1.5707963267949,0,b-a-l1,0,0,-1,100,10,-3.14,3.14,,,0.3,0.5,3.14,-3.14,0,0
b-a-l3,-0.000288227727231499,-0.000412373611748229,-0.0908991615300673,0,0,0,0.340229800922129,0.000229286531648286,2.99227762566413E-07,-9.25953879958144E-07,0.000249338305229675,1.40974605544986E-05,0.000154747181102576,0,0,0,0,0,0,package://cba/meshes/b-a-l3.STL,1,1,1,1,0,0,0,0,0,0,package://cba/meshes/b-a-l3.STL,,JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/J4_A v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/DM-J4340P v5_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/DM-J4340 v5_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/J4_B v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/fl6803zz v2_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/aetts8-61-sc0-m3-n3 v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-3;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-4;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-5;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-6;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-7;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-8;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-9;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-10;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-11;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-12;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-13;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-14;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-15;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-16;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-17;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-18;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-19;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-20;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-21;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-22;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-23;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/cbe3-6 v3_1-24;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L4_Sub_Assembly v10_1_2-1/J3-J4_Cover v2_1-1,leftarm-3,leftarm3,leftarm3,revolute,0,-0.0660000000000009,0.000300000000000633,1.5707963267949,0,-3.14159265358978,b-a-l2,0,0,-1,100,10,-3.14,3.14,,,0.3,0.5,3.14,-3.14,0,0
b-a-l4,0.000826529047364355,-0.0640719423296315,-0.00127720946248888,0,0,0,0.162555503294084,9.79936193001346E-05,4.27824317895037E-07,-6.54350021058735E-07,7.06146013088528E-05,1.00654801338795E-07,8.55695405495526E-05,0,0,0,0,0,0,package://cba/meshes/b-a-l4.STL,1,1,1,1,0,0,0,0,0,0,package://cba/meshes/b-a-l4.STL,,JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/J4_C v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/J4_E v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/DM-J4310 v6_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/J4_D v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/aetts8-74.2-sc0-m3-n3 v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/aetts8-74.2-sc0-m3-n3 v3_1-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-1;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-2;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-3;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-4;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-5;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-6;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-7;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-8;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-9;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-10;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-11;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-12;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-13;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-14;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-15;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-16;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-17;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-18;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-19;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-20;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-21;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/cbe3-6 v3_1-22;JSJQ-03-00_具身上身总装-1/OpenArm01_leader_left v5-1/L5_Sub_Assembly v12_1_2-1/J4-J5_Cover v3_1-1,leftarm-4,leftarm4,leftarm4,revolute,-4.99999999873935E-05,0,-0.154000000000001,1.57079632679489,0.0235521480564685,1.57079632679456,b-a-l3,0,0,-1,100,10,-3.14,3.14,,,0.3,0.5,3.14,-3.14,0,0
